seq,coupon_spec_seq,user_seq,issued_at,used_at,expires_at
1432,1,73589881,2025-06-11 00:06:45.210000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1433,1,73589889,2025-06-11 00:07:12.119000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1434,1,73589945,2025-06-11 00:12:39.768000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1435,1,73589977,2025-06-11 00:15:37.829000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1436,1,73590009,2025-06-11 00:17:06.309000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1437,1,73590013,2025-06-11 00:17:22.961000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1438,1,73590015,2025-06-11 00:17:36.101000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1439,1,73590039,2025-06-11 00:19:18.053000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1440,1,73590049,2025-06-11 00:19:42.350000 +00:00,2025-06-11 00:37:17.212000 +00:00,2025-06-18 14:59:59.000000 +00:00
1441,1,73590087,2025-06-11 00:22:21.319000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1442,1,73590089,2025-06-11 00:22:27.742000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1443,1,73590117,2025-06-11 00:24:12.962000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1444,1,73590129,2025-06-11 00:25:06.875000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1445,1,73590229,2025-06-11 00:32:28.212000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1446,1,73590259,2025-06-11 00:34:31.960000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1447,1,73590261,2025-06-11 00:34:36.551000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1448,1,73590357,2025-06-11 00:42:27.605000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1449,1,73590365,2025-06-11 00:43:52.169000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1450,1,73590377,2025-06-11 00:44:53.785000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1451,1,73590401,2025-06-11 00:45:53.126000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1452,1,73590431,2025-06-11 00:49:13.006000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1453,1,73590453,2025-06-11 00:50:45.671000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1454,1,73590647,2025-06-11 01:04:38.437000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1455,1,73590743,2025-06-11 01:11:51.593000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1456,1,73590813,2025-06-11 01:17:50.097000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1457,1,73590875,2025-06-11 01:20:34.955000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1458,1,73590877,2025-06-11 01:20:38.606000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1459,1,73590999,2025-06-11 01:27:48.202000 +00:00,2025-06-11 01:30:52.196000 +00:00,2025-06-18 14:59:59.000000 +00:00
1460,1,73591109,2025-06-11 01:34:09.476000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1461,1,73591145,2025-06-11 01:36:12.113000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1462,1,73591165,2025-06-11 01:37:54.169000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1463,1,73591203,2025-06-11 01:41:05.139000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1464,1,73591353,2025-06-11 01:49:47.449000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1465,1,73591373,2025-06-11 01:51:13.721000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1466,1,73591389,2025-06-11 01:51:38.362000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1467,1,73591395,2025-06-11 01:51:44.860000 +00:00,2025-06-11 02:00:19.896000 +00:00,2025-06-18 14:59:59.000000 +00:00
1468,1,73591473,2025-06-11 01:55:21.530000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1469,1,73591577,2025-06-11 01:59:48.148000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1470,1,73591819,2025-06-11 02:09:17.576000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1471,1,73591827,2025-06-11 02:09:29.426000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1472,1,73591947,2025-06-11 02:13:38.525000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1473,1,73592005,2025-06-11 02:16:11.472000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1474,1,73592061,2025-06-11 02:18:41.325000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1475,1,73592081,2025-06-11 02:20:12.895000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1476,1,73592173,2025-06-11 02:24:40.066000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1477,1,73592255,2025-06-11 02:29:37.582000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1478,1,73592297,2025-06-11 02:31:46.080000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1479,1,73592327,2025-06-11 02:32:56.133000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1480,1,73592353,2025-06-11 02:34:42.436000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1481,1,73592363,2025-06-11 02:35:55.051000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1482,1,73592459,2025-06-11 02:41:19.360000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1483,1,73592495,2025-06-11 02:44:05.662000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1484,1,73592517,2025-06-11 02:45:04.402000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1485,1,73592525,2025-06-11 02:45:46.042000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1486,1,73592545,2025-06-11 02:46:46.847000 +00:00,2025-06-11 03:42:15.579000 +00:00,2025-06-18 14:59:59.000000 +00:00
1487,1,73592547,2025-06-11 02:46:53.755000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1488,1,73592551,2025-06-11 02:47:06.347000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1489,1,73592589,2025-06-11 02:49:14.770000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1490,1,73592783,2025-06-11 02:52:19.864000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1491,1,73592793,2025-06-11 02:52:34.658000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1492,1,73592825,2025-06-11 02:53:43.220000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1493,1,73592937,2025-06-11 02:54:16.997000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1494,1,73592999,2025-06-11 02:54:50.245000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1495,1,73593739,2025-06-11 03:02:58.750000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1496,1,73594157,2025-06-11 03:06:00.846000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1497,1,73594501,2025-06-11 03:10:42.684000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1498,1,73594525,2025-06-11 03:11:02.277000 +00:00,2025-06-11 03:35:21.431000 +00:00,2025-06-18 14:59:59.000000 +00:00
1499,1,73594759,2025-06-11 03:13:49.502000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1500,1,73594985,2025-06-11 03:17:01.289000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1501,1,73595277,2025-06-11 03:20:31.693000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1502,1,73595315,2025-06-11 03:20:55.288000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1503,1,73595543,2025-06-11 03:24:17.333000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1504,1,73595557,2025-06-11 03:24:30.709000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1505,1,73595577,2025-06-11 03:25:04.982000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1506,1,73595737,2025-06-11 03:27:24.729000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1507,1,73595771,2025-06-11 03:27:54.729000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1508,1,73595977,2025-06-11 03:30:30.903000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1509,1,73596059,2025-06-11 03:31:46.631000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1510,1,73596149,2025-06-11 03:32:47.568000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1511,1,73596535,2025-06-11 03:40:41.946000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1512,1,73596755,2025-06-11 03:45:13.608000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1513,1,73596789,2025-06-11 03:45:55.197000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1514,1,73596819,2025-06-11 03:46:32.798000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1515,1,73597029,2025-06-11 03:49:49.097000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1516,1,73597061,2025-06-11 03:50:28.017000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1517,1,73597139,2025-06-11 03:52:03.318000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1518,1,73597151,2025-06-11 03:52:18.182000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1519,1,73597197,2025-06-11 03:53:12.201000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1520,1,73597209,2025-06-11 03:53:23.406000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1521,1,73597305,2025-06-11 03:55:40.946000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1522,1,73597375,2025-06-11 03:58:01.621000 +00:00,2025-06-11 04:00:55.919000 +00:00,2025-06-18 14:59:59.000000 +00:00
1523,1,73597399,2025-06-11 03:59:04.274000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1524,1,73597607,2025-06-11 04:06:25.469000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1525,1,73597639,2025-06-11 04:07:48.382000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1526,1,73597641,2025-06-11 04:07:56.659000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1527,1,73597657,2025-06-11 04:09:17.713000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1528,1,73597721,2025-06-11 04:11:58.289000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1529,1,73597795,2025-06-11 04:15:23.360000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1530,1,73597797,2025-06-11 04:15:42.126000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1531,1,73597927,2025-06-11 04:20:08.231000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1532,1,73597937,2025-06-11 04:20:42.011000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1533,1,73597959,2025-06-11 04:21:50.025000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1534,1,73597963,2025-06-11 04:22:01.495000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1535,1,73598009,2025-06-11 04:24:14.893000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1536,1,73598049,2025-06-11 04:25:39.866000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1537,1,73598089,2025-06-11 04:26:47.696000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1538,1,73598113,2025-06-11 04:27:29.912000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1539,1,73598131,2025-06-11 04:28:12.994000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1540,1,73598141,2025-06-11 04:28:23.951000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1541,1,73598151,2025-06-11 04:28:53.384000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1542,1,73598161,2025-06-11 04:29:19.230000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1543,1,73598197,2025-06-11 04:30:53.148000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1544,1,73598241,2025-06-11 04:32:46.377000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1545,1,73598283,2025-06-11 04:34:39.562000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1546,1,73598351,2025-06-11 04:37:25.731000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1547,1,73598475,2025-06-11 04:43:11.063000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1548,1,73598507,2025-06-11 04:44:43.182000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1549,1,73598565,2025-06-11 04:47:21.386000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1550,1,73598575,2025-06-11 04:48:26.156000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1551,1,73598581,2025-06-11 04:48:35.846000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1552,1,73598595,2025-06-11 04:49:08.070000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1553,1,73598623,2025-06-11 04:49:53.594000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1554,1,73598633,2025-06-11 04:50:15.423000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1555,1,73598659,2025-06-11 04:51:39.816000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1556,1,73598699,2025-06-11 04:53:44.540000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1557,1,73598711,2025-06-11 04:54:13.400000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1558,1,73598727,2025-06-11 04:54:49.355000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1559,1,73598799,2025-06-11 04:57:10.773000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1560,1,73598853,2025-06-11 04:59:05.950000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1561,1,73598861,2025-06-11 04:59:16.346000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1562,1,73598879,2025-06-11 05:00:31.233000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1563,1,73598981,2025-06-11 05:04:12.115000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1564,1,73599025,2025-06-11 05:06:47.324000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1565,1,73599091,2025-06-11 05:08:56.208000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1566,1,73599117,2025-06-11 05:10:11.096000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1567,1,73599135,2025-06-11 05:10:57.450000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1568,1,73599285,2025-06-11 05:16:44.435000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1569,1,73599319,2025-06-11 05:18:13.300000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1570,1,73599443,2025-06-11 05:22:34.995000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1571,1,73599487,2025-06-11 05:23:46.013000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1572,1,73599509,2025-06-11 05:24:36.679000 +00:00,2025-06-11 05:44:30.428000 +00:00,2025-06-18 14:59:59.000000 +00:00
1573,1,73599537,2025-06-11 05:25:17.337000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1574,1,73599565,2025-06-11 05:25:58.917000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1575,1,73599629,2025-06-11 05:27:36.203000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1576,1,73599637,2025-06-11 05:27:56.809000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1577,1,73599683,2025-06-11 05:29:21.494000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1578,1,73599799,2025-06-11 05:34:15.005000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1579,1,73599877,2025-06-11 05:37:22.054000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1580,1,73599905,2025-06-11 05:38:33.649000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1581,1,73599975,2025-06-11 05:40:36.999000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1582,1,73600069,2025-06-11 05:44:01.475000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1583,1,73600075,2025-06-11 05:44:19.809000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1584,1,73600103,2025-06-11 05:45:31.962000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1585,1,73600133,2025-06-11 05:46:15.436000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1586,1,73600135,2025-06-11 05:46:28.795000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1587,1,73600227,2025-06-11 05:49:50.163000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1588,1,73600231,2025-06-11 05:50:20.636000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1589,1,73600237,2025-06-11 05:50:41.372000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1590,1,73600259,2025-06-11 05:51:07.191000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1591,1,73600331,2025-06-11 05:53:41.119000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1592,1,73600337,2025-06-11 05:54:04.869000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1593,1,73600349,2025-06-11 05:54:52.465000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1594,1,73600429,2025-06-11 05:59:10.288000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1595,1,73600445,2025-06-11 06:00:18.503000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1596,1,73600455,2025-06-11 06:00:42.234000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1597,1,73600613,2025-06-11 06:08:47.085000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1598,1,73600659,2025-06-11 06:10:40.118000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1599,1,73600667,2025-06-11 06:10:54.552000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1600,1,73600677,2025-06-11 06:11:07.025000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1601,1,73600749,2025-06-11 06:14:09.557000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1602,1,73600765,2025-06-11 06:14:43.239000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1603,1,73600885,2025-06-11 06:19:40.660000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1604,1,73600891,2025-06-11 06:19:58.745000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1605,1,73600989,2025-06-11 06:22:10.027000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1606,1,73601065,2025-06-11 06:23:40.825000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1607,1,73601167,2025-06-11 06:27:59.555000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1608,1,73601241,2025-06-11 06:30:13.531000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1609,1,73601283,2025-06-11 06:32:02.775000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1610,1,73601285,2025-06-11 06:32:12.214000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1611,1,73601175,2025-06-11 06:32:24.444000 +00:00,2025-06-11 06:37:21.016000 +00:00,2025-06-18 14:59:59.000000 +00:00
1612,1,73601345,2025-06-11 06:34:34.272000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1613,1,73601385,2025-06-11 06:36:00.804000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1614,1,73601399,2025-06-11 06:36:54.504000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1615,1,73601427,2025-06-11 06:38:36.527000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1616,1,73601445,2025-06-11 06:39:40.530000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1617,1,73601523,2025-06-11 06:43:22.968000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1618,1,73601533,2025-06-11 06:43:36.612000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1619,1,73601549,2025-06-11 06:44:23.721000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1620,1,73601591,2025-06-11 06:45:58.048000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1621,1,73601689,2025-06-11 06:49:21.380000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1622,1,73601701,2025-06-11 06:49:57.194000 +00:00,2025-06-11 06:55:16.423000 +00:00,2025-06-18 14:59:59.000000 +00:00
1623,1,73601755,2025-06-11 06:51:39.700000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1624,1,73601789,2025-06-11 06:53:06.157000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1625,1,73601869,2025-06-11 06:55:24.167000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1626,1,73601907,2025-06-11 06:56:38.867000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1627,1,73601947,2025-06-11 06:57:42.957000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1628,1,73601955,2025-06-11 06:57:49.915000 +00:00,2025-06-11 06:59:54.073000 +00:00,2025-06-18 14:59:59.000000 +00:00
1629,1,73601991,2025-06-11 06:58:30.559000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1630,1,73602169,2025-06-11 07:03:39.008000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1631,1,73602253,2025-06-11 07:07:23.516000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1632,1,73602357,2025-06-11 07:10:44.576000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1633,1,73602365,2025-06-11 07:11:07.352000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1634,1,73602377,2025-06-11 07:11:36.596000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1635,1,73602399,2025-06-11 07:11:55.153000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1636,1,73602463,2025-06-11 07:14:21.022000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1637,1,73602551,2025-06-11 07:17:27.971000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1638,1,73602577,2025-06-11 07:18:40.054000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1639,1,73602587,2025-06-11 07:18:52.228000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1640,1,73602629,2025-06-11 07:20:08.701000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1641,1,73602689,2025-06-11 07:21:55.972000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1642,1,73602813,2025-06-11 07:26:28.995000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1643,1,73602925,2025-06-11 07:30:06.668000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1644,1,73602933,2025-06-11 07:30:35.031000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1645,1,73602961,2025-06-11 07:31:31.063000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1646,1,73602967,2025-06-11 07:31:37.798000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1647,1,73602973,2025-06-11 07:31:50.259000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1648,1,73603043,2025-06-11 07:33:28.321000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1649,1,73603081,2025-06-11 07:35:30.709000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1650,1,73603209,2025-06-11 07:40:00.495000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1651,1,73603255,2025-06-11 07:41:36.408000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1652,1,73603259,2025-06-11 07:41:54.187000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1653,1,73603305,2025-06-11 07:43:57.899000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1654,1,73603313,2025-06-11 07:44:16.493000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1655,1,73603421,2025-06-11 07:47:55.712000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1656,1,73603427,2025-06-11 07:48:17.886000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1657,1,73603461,2025-06-11 07:49:47.875000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1658,1,73603463,2025-06-11 07:49:50.230000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1659,1,73603511,2025-06-11 07:51:28.136000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1660,1,73603523,2025-06-11 07:51:51.595000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1661,1,73603527,2025-06-11 07:51:58.161000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1662,1,73603547,2025-06-11 07:52:30.595000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1663,1,73603565,2025-06-11 07:53:05.891000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1664,1,73603623,2025-06-11 07:54:56.560000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1665,1,73603675,2025-06-11 07:56:44.335000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1666,1,73603683,2025-06-11 07:57:03.943000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1667,1,73603713,2025-06-11 07:58:34.695000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1668,1,73603779,2025-06-11 08:00:55.457000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1669,1,73603801,2025-06-11 08:01:43.947000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1670,1,73603875,2025-06-11 08:05:18.409000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1671,1,73603901,2025-06-11 08:06:31.565000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1672,1,73604001,2025-06-11 08:09:42.225000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1673,1,73604013,2025-06-11 08:10:30.454000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1674,1,73604057,2025-06-11 08:12:41.250000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1675,1,73604113,2025-06-11 08:14:48.512000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1676,1,73604115,2025-06-11 08:14:52.276000 +00:00,2025-06-11 08:58:33.303000 +00:00,2025-06-18 14:59:59.000000 +00:00
1677,1,73604117,2025-06-11 08:14:55.890000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1678,1,73604121,2025-06-11 08:15:03.660000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1679,1,73604137,2025-06-11 08:15:27.361000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1680,1,73604163,2025-06-11 08:16:19.698000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1681,1,73604173,2025-06-11 08:16:47.066000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1682,1,73604181,2025-06-11 08:17:06.791000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1683,1,73604185,2025-06-11 08:17:13.490000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1684,1,73604207,2025-06-11 08:18:33.207000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1685,1,73604233,2025-06-11 08:19:53.770000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1686,1,73604267,2025-06-11 08:21:17.235000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1687,1,73604283,2025-06-11 08:22:22.704000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1688,1,73604323,2025-06-11 08:23:22.299000 +00:00,,2025-06-18 14:59:59.000000 +00:00
1689,1,73604375,2025-06-11 08:24:54.893000 +00:00,,2025-06-18 14:59:59.000000 +00:00
