스킬ID,스킬,Target Scope,Target Tags
24006,그 사람의 진짜 속마음을 읽어줄게!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
2429,그 사람과 사귀면 어떨까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
33271,2024년 나에게 찾아올 12가지 행운,ALL,NEW_YEAR
23705,그 사람 얼마나 잘 지낼까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
44866,"솔로 n년, 연애하고 싶다! 연애 슬럼프 탈출",LOVE_SINGLE,LOVE_NEW
18502,그 사람이랑 결혼하면 어떨까?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MARRIAGE, LOVE_MATCH"
18962,솔로탈출 패키지: 솔탈확률 + 3개월 연애운,LOVE_SINGLE,LOVE_NEW
18646,그 사람 나랑 '어디까지' 상상해봤을까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
43447,2025년 나에게 찾아올 12가지 행운,ALL,NEW_YEAR
43848,[깜짝할인] 내 인생 황금기와 암흑기: 사주팔자 풀이,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
25338,(추천할인) 내 사주의 연애와 결혼: 운명의 두 사람,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MARRIAGE, LOVE_NEW"
41698,[추가구매] 2024 갑진년 하반기 사랑과 인연,"LOVE_SINGLE, LOVE_COUPLE","LOVE_GENERAL, NEW_YEAR"
50344,[추가구매] 2025 을사년 하반기 애정운,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, NEW_YEAR"
19228,(임시)🎉 사전예약자 전용 🎉 2022년 하반기 운세 보고서,ALL,"NEW_YEAR, OVERALL"
16453,십성十星으로 본 찐성격,"LOVE_SINGLE, LOVE_COUPLE",
56614,"[창광] 신년운세 통합본 ""2026년 병오년""",ALL,"NEW_YEAR, OVERALL"
19060,다음 달엔 짝사랑 끝낼 수 있을까?,LOVE_SINGLE,LOVE_NEW
20249,(추천할인) 인생 피는 필승 개운법: 일주풀이,ALL,OVERALL
18104,전연인 어떻게 지낼까 + 재회확률 높이는 법,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
19621,그 사람과 나의 연애 궁합 어떨까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
22954,인생 피는 살풀이: 반드시 주목해야 할 살은?,ALL,OVERALL
26258,반드시 잡아야 할 내 인생의 귀인은? [실사판],"LOVE_SINGLE, LOVE_COUPLE",OVERALL
23845,재회운 : 끊어진 인연과 다시 이어질 수 있을까,LOVE_SINGLE,LOVE_REUNION
16442,지금 직장 퇴사해도 될까?,ALL,CAREER
43847,[깜짝할인] 내 인생 언제 필까?: 3번의 기회🔑,ALL,OVERALL
17806,운명의 상대 공략법,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
26646,사주로 보는 자녀교육: 우리 아이 어떻게 키울까?,LOVE_COUPLE,FAMILY
25204,플러팅 타로: 내가 끌리는 VS 내게 끌리는 사람,"LOVE_SINGLE, LOVE_COUPLE",
22791,(추천할인) 사주 살풀이: 타고난 살과 2023년의 살,ALL,NEW_YEAR
24142,그 사람의 앞으로 행동을 알려줄게!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
2414,사주로 보는 연애성향,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
33085,2024년 커플 관계 보고서,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, NEW_YEAR, OVERALL"
39784,그 사람과 애인… 언제 헤어질까?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, LOVE_NEW"
23222,그 사람 나한테 왜 이럴까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
18146,선택타로 - A vs B,"LOVE_SINGLE, LOVE_COUPLE",
57670,2026 병오년 운세: 사랑과 인연,"LOVE_SINGLE, LOVE_COUPLE","LOVE_GENERAL, NEW_YEAR"
18959,사주로 보는 연인 궁합 + 속궁합,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
22261,(추천할인) 내 사주의 전성기: 인생 피는 나이는?,ALL,OVERALL
16948,내 성격 분석 보고서,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
28003,사주로 보는 미래 : 앞으로의 10년,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
26198,지금 내 생각하는 사람 누굴까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
43844,[깜짝할인] 사주로 보는 결혼수: 나는 언제 결혼할까?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MARRIAGE, LOVE_NEW"
56254,결혼 궁합: 부부 합과 결혼 후 모습,LOVE_COUPLE,"LOVE_MARRIAGE, LOVE_MATCH"
17047,3개월 안에 취업할 수 있을까?,ALL,CAREER
25337,(추천할인) 사주로 보는 그 사람의 속마음,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
49921,연애 무물 타로: 11카드 스프레드,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
19004,🎉 사전예약 D-0 🎉 2021년 하반기 운세 LITE,ALL,NEW_YEAR
16396,우리 사랑 깊어지려면?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
19326,2022년에 커리어 성공할 수 있을까?,ALL,"CAREER, NEW_YEAR"
41170,2025년 솔로 탈출 보고서,LOVE_SINGLE,"LOVE_NEW, NEW_YEAR, OVERALL"
47638,"🏆재물, 커리어, 학업: 황금 타이밍",ALL,"CAREER, WEALTH"
29796,사주로 보는 색기: 그 사람 침대에서 어떨까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
25839,내 사주의 인생 2막 언제 올까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
27346,잘 보이는 법: 내가 보는 나 VS 남이 보는 나,"LOVE_SINGLE, LOVE_COUPLE",
18648,내가 관심 있는 거 눈치챘을까?,"LOVE_SINGLE, LOVE_COUPLE",
31436,(추천할인) 2023년 하반기에 찾아올 3명의 인연,"LOVE_SINGLE, LOVE_COUPLE","LOVE_GENERAL, NEW_YEAR"
19177,이번 달엔 짝사랑 끝낼 수 있을까?,LOVE_SINGLE,LOVE_NEW
45625,내 사주에 결혼? 필수 vs 선택,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MARRIAGE, LOVE_NEW"
40157,"2024년 여름 운세: 5,6,7월의 세 가지 뜨거운 변화❤️‍🔥",ALL,NEW_YEAR
23317,"[속마음] 연락 없는 그 사람, 지금 무슨 생각일까?",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
36511,2024 갑진년 운세: 재물과 재테크,ALL,"NEW_YEAR, WEALTH"
55195,사주 살풀이: 타고난 살과 2026년의 살,ALL,NEW_YEAR
26242,(추천할인) D-DAY 재회 타로: 다시 만날 수 있을까?,LOVE_SINGLE,LOVE_REUNION
36557,[사전 예약] 2024년 갑진년 신년운세,"LOVE_SINGLE, LOVE_COUPLE","LOVE_REUNION, NEW_YEAR"
19215,다음 연애 상대와의 궁합은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
33557,[연속 할인] 2024년 신년운세 보고서,ALL,"NEW_YEAR, OVERALL"
23895,[연말할인] 2023년에 우리 사이 어떨까?,ALL,NEW_YEAR
25403,"사주로 보는 내 집 마련, 언제 가능할까?","LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
42033,[창광_24하반기] 1개 구매자 추가 할인,"LOVE_SINGLE, LOVE_COUPLE",NEW_YEAR
18643,걔네 서로 좋아할까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
43416,[히든스킬] 내 사주의 연애와 결혼: 운명의 두 사람,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MARRIAGE, LOVE_NEW"
40749,난 누구랑 결혼할까? : 운명의 후보 TOP 2,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MARRIAGE, LOVE_NEW"
22230,(추천할인) 그 사람과 나의 결혼 궁합,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MARRIAGE, LOVE_MATCH, LOVE_NEW"
19589,내 사주로 올해 안에 부자 되는 법,ALL,WEALTH
37441,손금으로 보는 운명의 배우자: 연애와 결혼,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MARRIAGE
22987,다음 연애의 시작 | 새로운 인연,LOVE_SINGLE,LOVE_NEW
18709,"그때 그 느낌, 혹시 시그널이었을까?","LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
19687,놓치기 싫은 그 사람 연애 스타일,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
2366,지금 헤어져도 될까,"LOVE_SINGLE, LOVE_COUPLE",LOVE_CRISIS
46384,이번 달 임신 확률은?,LOVE_COUPLE,FAMILY
18965,내 운명의 상대 + 2021 금성궁 연애운 그래프,"LOVE_SINGLE, LOVE_COUPLE","LOVE_GENERAL, NEW_YEAR"
19688,그 사람을 유혹할 3번의 기회_추천할인,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
2152,내 성격유형 분석,"LOVE_SINGLE, LOVE_COUPLE",
57010,2026 신년 애정운: 연애/재회/미혼/기혼,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION, NEW_YEAR"
17443,우리 사귈 수 있을까? : 사귈 확률 계산기,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, LOVE_NEW"
31501,[추천] 일생 풀이: 천운과 타고난 복(福)_부자 사주,ALL,WEALTH
35626,사업 vs 직장: 경제적 자유 누리는 법,ALL,CAREER
18711,사주로 보는 운명의 집,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
24439,그 사람이 너를 좋아하는지 알려줄게!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
19176,그 사람을 유혹할 3번의 기회,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
2363,그 사람이 바라는 내 모습은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
24573,[연락운] 그 사람은 언제 연락이 올지 알려줄게!,LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW, LOVE_REUNION"
19303,사주 살풀이: 타고난 살과 2022년의 살(추천 할인),ALL,NEW_YEAR
2424,사주로 보는 강점과 적성,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
16443,다른 회사로 이직하면 어떨까?,"LOVE_SINGLE, LOVE_COUPLE",CAREER
16450,둘 중 누구를 선택해야 할까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
24871,1년 뒤 그 사람과 무슨 사이일까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
25412,그 사람이 나를 향해 품고 있는 마음,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
28813,운BTI: 내 사주의 타고난 기질과 천운(天運)은?,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
2273,전생 알아보기,"LOVE_SINGLE, LOVE_COUPLE",
19312,[비밀쿠폰 전용] 2022년 신년운세 보고서,ALL,"NEW_YEAR, OVERALL"
38469,"핵심 임신운👼🪽 이 달 내로의 임신가능성? (미혼, 기혼 모두 가능) 1카드, 1500자",LOVE_COUPLE,FAMILY
43845,[깜짝할인] 내 운이 트이는 동네는?(서울편),ALL,
57439,2026년에 찾아올 두 명의 인연,"LOVE_SINGLE, LOVE_COUPLE","LOVE_GENERAL, NEW_YEAR"
18726,그 사람과 왜 헤어지게 된 걸까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
40741,"내 운명의 연애, 몇 번 남았을까? (AB 테스트용)","LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
19327,올해의 귀인과 악인 누구일까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
23848,지금 그 사람의 속마음은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
22724,☯️2023년 신년운세 보고서,ALL,"NEW_YEAR, OVERALL"
18400,나는 지금 상승세 vs 하락세?,"LOVE_SINGLE, LOVE_COUPLE",
18947,사주로 보는 재테크 비법 + 대박 부업운,"LOVE_SINGLE, LOVE_COUPLE",WEALTH
21150,(추천할인) 그 사람 아직 나한테 미련 있을까?,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
43348,[히든스킬] 내 사주에 연애 상대 몇 명 있을까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
22065,"가장 긴 연애, 운명적 사건은?","LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
23153,(추천 할인) D-DAY 타로: 솔로 탈출까지 며칠 남았을까?,LOVE_SINGLE,LOVE_NEW
19324,손금으로 보는 내 전생,"LOVE_SINGLE, LOVE_COUPLE",
44668,10년 뒤 내 통장잔고는?,"LOVE_SINGLE, LOVE_COUPLE",WEALTH
20316,(추천할인) 그 사람과 나의 사주궁합,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
2227,동갑vs연하vs연상,"LOVE_SINGLE, LOVE_COUPLE",
47407,{{이름}}[[이의/의]] 결혼 궁합 현실판: 돈?💰 사랑?❤️,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MARRIAGE, LOVE_MATCH, WEALTH"
2237,그 사람의 변심 이유,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
45526,"재물운 심층 분석: 30년 뒤, 상위 % 일까?",ALL,"NEW_YEAR, WEALTH"
49882,그 사람의 숨겨진 진짜 속마음 💟,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
29257,[키스데이] 애쓰지 않아도 맺어질 하늘의 인연,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
39751,3년 안에 닥칠 3번의 위기,"LOVE_SINGLE, LOVE_COUPLE",LOVE_CRISIS
53710,내 사주 일복: 평생 일할 팔자 vs 놀고먹는 팔자,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
29423,[1~5단계] 재회 코칭 프리패스,LOVE_SINGLE,LOVE_REUNION
47737,"'OO세, 이 선택으로 운명이 바뀝니다'","LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
18659,사주로 보는 가족운,"LOVE_SINGLE, LOVE_COUPLE",FAMILY
39332,(업셀링_판밍밍) 재회 코칭 프리패스,LOVE_SINGLE,LOVE_REUNION
523,결혼한다면 어떨까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MARRIAGE
26335,"다음 연애 언제, 어디서 시작될까?","LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
24748,지금 그 사람의 감정은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
25332,그 사람 나한테 어떻게 행동할까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
20083,3개월안에애인생길까_추천할인,LOVE_SINGLE,LOVE_NEW
28434,"내 사주의 좋은 연, 나쁜 연, 이상한 연","LOVE_SINGLE, LOVE_COUPLE",OVERALL
2128,연애운 높이는 노하우,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
18702,내 사주로 연예인이 된다면?,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
48925,{{이름}}[[이의/의]] 연애 O X : 직진해도 될까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
18653,내 SNS 염탐하는 사람 있을까?,"LOVE_SINGLE, LOVE_COUPLE",
55361,[2인 할인] 2026년 신년운세 보고서,ALL,"NEW_YEAR, OVERALL"
27414,"대기업 VS 스타트업, 내 사주와 더 맞는 곳은?","LOVE_SINGLE, LOVE_COUPLE",OVERALL
18601,내 인생의 귀인: 놓치면 안 될 한 사람,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
2272,나는 어떤 타입과 어울릴까?,"LOVE_SINGLE, LOVE_COUPLE",
19918,이번 달 우리 사이 어떨까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
37442,2024 갑진년 운세: 건강과 이사,ALL,NEW_YEAR
50774,[창광] 25년 하반기: 재물운과 문서운,ALL,"NEW_YEAR, WEALTH"
35698,재회 사주: 그 사람과 다시 만날 운명일까?,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
16446,솔로탈출 확률 계산기,LOVE_SINGLE,LOVE_NEW
25304,별자리x타로: 우주가 말하는 미래의 연인은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
23889,[이별과 재회] 너와 다시 만날 수 있을까?✨,LOVE_SINGLE,LOVE_REUNION
53875,짝사랑에서 썸까지: 우리 무슨 사이일까?,LOVE_SINGLE,LOVE_NEW
25171,그 사람과 나는 앞으로 어떻게 될까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
34717,놓치면 안 될 3번의 기회: 50세 중년 이후,"LOVE_SINGLE, LOVE_COUPLE",
46483,"💵 재물운 분석 완결판: 부업, 재테크, 귀인",ALL,WEALTH
2250,면접 합격할 수 있을까?,"LOVE_SINGLE, LOVE_COUPLE",CAREER
20318,(추천할인) 오행으로 보는 성격 특징,"LOVE_SINGLE, LOVE_COUPLE",
2296,지금 하는 거...계속 할까 말까?,"LOVE_SINGLE, LOVE_COUPLE",
19362,2022년 신년운세 LITE,ALL,NEW_YEAR
11293,사주로 보는 성격,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
16849,직장 동료 왜 그럴까?,"LOVE_SINGLE, LOVE_COUPLE",CAREER
27442,숨겨진 욕망 풀이: 내 사주의 색욕은 어떨까?,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
2217,그날 헤어지지 않았다면,"LOVE_SINGLE, LOVE_COUPLE",
19428,2022년의 커리어 + 인간관계 어떨까?,"LOVE_SINGLE, LOVE_COUPLE","CAREER, LOVE_MATCH, NEW_YEAR"
49917,연애 무물 타로: 7카드 스프레드,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
23251,지금 나를 몰래 좋아하는 사람은?,"LOVE_SINGLE, LOVE_COUPLE",
37876,손금 연애운: 솔로탈출 가능할까?,LOVE_SINGLE,LOVE_NEW
30055,"타로 직장운: 지금 고민, 풀리는 시기는?","LOVE_SINGLE, LOVE_COUPLE",CAREER
2498,오늘의 내 사주 운세,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
536,시험 잘 볼 수 있을까,"LOVE_SINGLE, LOVE_COUPLE",CAREER
18532,사내 연애해도 될까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
2240,연애할 때 내 매력은 뭘까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
20319,(추천할인) 사주로 보는 운명의 집,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
2385,연락할까 말까?,LOVE_SINGLE,LOVE_REUNION
26683,그 사람이 느끼는 진짜 감정을 알려줄게!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
19369,[크리스마스 쿠폰 전용] 2022년 신년운세 보고서,ALL,"NEW_YEAR, OVERALL"
34052,2024년 솔로 탈출 시기 (사전예약),LOVE_SINGLE,"LOVE_NEW, NEW_YEAR"
25799,당신에게 말하지 않은 그 사람의 진심,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
2170,우리가 헤어진다면,LOVE_SINGLE,LOVE_REUNION
26801,[재회/속마음] 편지로 받아보는 그 사람의 진심,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
21144,(추천할인) 짝사랑 이루어질까?,LOVE_SINGLE,LOVE_NEW
43220,[연속 할인] 2025년 신년운세 보고서,ALL,"NEW_YEAR, OVERALL"
26893,내 사주의 찐성격과 이상형은?,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
43849,"[깜짝할인] 내 운명의 연애, 몇 번 남았을까?","LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
26515,(추천할인) 사주로 보는 결혼수: 나는 언제 결혼할까?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MARRIAGE, LOVE_NEW"
25176,상대방의 현재 속마음 심층 분석,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
2449,그 사람과 가까워지는 법,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
18668,사주로 보는 성격유형,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
2263,내 애인 바람기,LOVE_COUPLE,LOVE_CRISIS
39190,"임신운👼🪽내 아이 만날 가능성, 성별, 성격, 재능, 어떤 아이일까? (4카드, 7500자)",LOVE_COUPLE,FAMILY
41171,2025년 커플 관계 보고서,"LOVE_SINGLE, LOVE_COUPLE","LOVE_MATCH, NEW_YEAR, OVERALL"
26090,나를 얼마나 좋아하고 있을까?,"LOVE_SINGLE, LOVE_COUPLE",
2203,사주로 보는 건강운,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
24411,2023년 일년신수: 시기별 길운 풀이,ALL,NEW_YEAR
2395,내 첫인상 어떨까?,"LOVE_SINGLE, LOVE_COUPLE",
21370,(추천할인) 2022년 하반기 운세 보고서,ALL,"NEW_YEAR, OVERALL"
30280,그 사람의 진짜 감정은 뭘까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
54271,연락타로: 그 사람 속마음 & 행동지침,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
25396,그 사람이 너에게 하고 싶은 말을 전해줄게!,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
25999,"[새인연/솔로탈출] 💕 곧, 내게 직진 할 이성",LOVE_SINGLE,LOVE_NEW
56255,2026년 놓치면 안 될 3번의 기회,ALL,NEW_YEAR
21304,(추천할인) 2022년 하반기 솔로탈출시기,LOVE_SINGLE,"LOVE_NEW, NEW_YEAR"
18004,연락 안 오는 이유 + 연락 할까 말까?,LOVE_SINGLE,LOVE_REUNION
18986,2021년 하반기 월별운세,ALL,NEW_YEAR
38420,연애 가이드: 운명의 사랑을 향하여💘,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
28764,"(재회) 조만간 상대에게 찾아올, 심경의 변화❤️",LOVE_SINGLE,LOVE_REUNION
2262,내 연애 애착유형 분석,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
55492,재회 타로 즉문즉답: 그 사람 속마음·재회 가능성,LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
538,이직해도 될까,"LOVE_SINGLE, LOVE_COUPLE",CAREER
20909,[타고난 궁합 사용자 전용] 그 사람과 나의 속궁합,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
19368,2022년 1월 운세 보고서,ALL,"NEW_YEAR, OVERALL"
23890,(추천 할인) 2023년 솔로 탈출 시기,LOVE_SINGLE,"LOVE_NEW, NEW_YEAR"
25033,[재회운] 너의 재회운을 알려줄게!,LOVE_SINGLE,LOVE_REUNION
2216,그 회사가 나랑 잘 어울릴까?,"LOVE_SINGLE, LOVE_COUPLE",CAREER
43415,[히든스킬] 내 사주에 쓰인 운명의 배우자,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MARRIAGE
56515,[창광] 26년 병오년 재물운과 문서운,ALL,"NEW_YEAR, WEALTH"
18635,사주로 보는 대박 부업운,"LOVE_SINGLE, LOVE_COUPLE",WEALTH
26635,[홍연紅線] 운명의 붉은실로 이어진 나의 인연은? #월하노인,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
26212,타로 취업운: 이직해도 괜찮을까?,ALL,CAREER
23881,아름답고 소중한 내 짝사랑의 결말💕,LOVE_SINGLE,LOVE_NEW
26257,사주로 보는 은퇴 플랜: 나도 경제적 자유 누릴 수 있을까?,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
18637,헤어진 사람 언제 잊을 수 있을까?,LOVE_SINGLE,"LOVE_NEW, LOVE_REUNION"
34775,[10카드] 그 사람의 진짜 속마음 심층분석,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
24901,"멀어진 그 사람, 다시 만날 수 있을까?",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
24869,그 사람도 내 생각을 할까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
18817,2021 금성궁 연애운 + 운세 그래프,"LOVE_SINGLE, LOVE_COUPLE","LOVE_GENERAL, NEW_YEAR"
25175,그 사람의 진짜 속마음,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
18144,그 사람 손절할까 말까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
25773,MBTI 종결 타로: 내 평생의 인연은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
19218,연애 새로고침 패키지: 이별극복 + 다음 연애 언제?,"LOVE_SINGLE, LOVE_COUPLE","LOVE_NEW, LOVE_REUNION"
24241,(추천할인) 도화살 풀이: 내 매력 언제 터질까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
2219,다른 사람이 보는 내 매력과 장점은?,"LOVE_SINGLE, LOVE_COUPLE",
2248,서류 합격할 수 있을까?,"LOVE_SINGLE, LOVE_COUPLE",CAREER
2445,짝남이랑 사귈 수 있을까? : 고백 성공률 계산기,LOVE_SINGLE,"LOVE_MATCH, LOVE_NEW"
37871,[판밍밍 추천] D-DAY 재회 타로 : 다시 만날 수 있을까?,LOVE_SINGLE,LOVE_REUNION
40444,놓치면 후회할 세 가지 속삭임,"LOVE_SINGLE, LOVE_COUPLE",
2196,헤어진 사람 잊는 법,LOVE_SINGLE,LOVE_REUNION
21502,[비밀쿠폰 전용] 2022년 하반기 운세 보고서,ALL,"NEW_YEAR, OVERALL"
38138,내 운명의 재물: 나가는 돈 & 들어오는 돈,"LOVE_SINGLE, LOVE_COUPLE","LOVE_GENERAL, WEALTH"
42030,[창광] 24년 하반기 이동운과 건강운,"LOVE_SINGLE, LOVE_COUPLE",NEW_YEAR
2265,내 연애가 유독 힘든 이유,"LOVE_SINGLE, LOVE_COUPLE",LOVE_GENERAL
24604,"먼저 연락할까, 좀 더 기다릴까?",LOVE_SINGLE,LOVE_REUNION
2155,이달의 취업운은 어떨까?,ALL,CAREER
2351,퇴사할까 말까,ALL,CAREER
53974,이 3번의 기회로: 상위 N% 부자가 됩니다,ALL,WEALTH
34386,[3인 할인] 2024년 신년운세 보고서,ALL,"NEW_YEAR, OVERALL"
35827,나 재혼할 수 있을까? 내 사주에 들어온 다음 배우자,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MARRIAGE
2492,사주로 보는 행운 아이템,"LOVE_SINGLE, LOVE_COUPLE",OVERALL
537,나에게 어울리는 직업은?,ALL,CAREER
2441,우리 커플 스킨십 궁합은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
25078,(연속구매 할인) 내 아이의 합격운: 인생 피는 진로 풀이,"LOVE_SINGLE, LOVE_COUPLE","CAREER, FAMILY"
25133,내 사주의 투자운: 빠르게 부자 되는 법,ALL,WEALTH
19127,그 사람 스킨십 스타일: 침대에서 더 행복한 법,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
57373,2026 신년 직업・재물운: 커리어/연봉/부업・사업,ALL,"CAREER, NEW_YEAR, WEALTH"
19984,다음 달 우리 사이 어떨까?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_NEW
22923,2022년 10월 운세 보고서,ALL,"NEW_YEAR, OVERALL"
2303,그 사람과 나의 전생 관계,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
21173,(추천할인) 좋아하는 그 사람의 속마음은?,"LOVE_SINGLE, LOVE_COUPLE",LOVE_MATCH
54701,[박향옥 철학관] 추가 질문 1개,"LOVE_SINGLE, LOVE_COUPLE",
36040,타고난 살煞과 십성十聖으로 보는 2024년 살풀이: 도화살 vs 천을귀인,ALL,NEW_YEAR
28268,"심층재회운 : 재회운 끝장판! ( 7카드 : 근황, 연인유무, 속마음, 재회가능성 등 ) 5500자",LOVE_SINGLE,"LOVE_MATCH, LOVE_REUNION"
36148,입학 VS 재수 : 수능 입시 전략,"LOVE_SINGLE, LOVE_COUPLE",CAREER
